TABLE_NAME	COLUMN_NAME	DATA_TYPE	COLUMN_KEY	EXTRA
vicidial_manager	channel	varchar		
vicidial_manager	action	varchar		
vicidial_manager	callerid	varchar	MUL	
vicidial_manager	cmd_line_b	varchar		
vicidial_manager	cmd_line_c	varchar		
vicidial_manager	cmd_line_d	varchar		
vicidial_manager	cmd_line_e	varchar		
vicidial_manager	cmd_line_f	varchar		
vicidial_manager	cmd_line_g	varchar		
vicidial_manager	cmd_line_h	varchar		
vicidial_manager	cmd_line_i	varchar		
vicidial_manager	cmd_line_j	varchar		
vicidial_manager	cmd_line_k	varchar		
vicidial_manager_chat_log	manager_chat_message_id	int	PRI	auto_increment
vicidial_manager_chat_log	manager_chat_id	int	MUL	
vicidial_manager_chat_log	manager_chat_subid	tinyint	MUL	
vicidial_manager_chat_log	manager	varchar	MUL	
vicidial_manager_chat_log	user	varchar	MUL	
vicidial_manager_chat_log	message	mediumtext		
vicidial_manager_chat_log	message_id	varchar		
vicidial_manager_chat_log	message_date	datetime		
vicidial_manager_chat_log	message_viewed_date	datetime		
vicidial_manager_chat_log	message_posted_by	varchar		
vicidial_manager_chat_log	audio_alerted	enum		
vicidial_manager_chat_log_archive	manager_chat_message_id	int	PRI	auto_increment
vicidial_manager_chat_log_archive	manager_chat_id	int	MUL	
vicidial_manager_chat_log_archive	manager_chat_subid	tinyint	MUL	
vicidial_manager_chat_log_archive	manager	varchar		
vicidial_manager_chat_log_archive	user	varchar		
vicidial_manager_chat_log_archive	message	mediumtext		
vicidial_manager_chat_log_archive	message_id	varchar		
vicidial_manager_chat_log_archive	message_date	datetime		
vicidial_manager_chat_log_archive	message_viewed_date	datetime		
vicidial_manager_chat_log_archive	message_posted_by	varchar		
vicidial_manager_chat_log_archive	audio_alerted	enum		
vicidial_manager_chats	manager_chat_id	int	PRI	auto_increment
vicidial_manager_chats	internal_chat_type	enum		
vicidial_manager_chats	chat_start_date	datetime		
vicidial_manager_chats	manager	varchar		
vicidial_manager_chats	selected_agents	mediumtext		
vicidial_manager_chats	selected_user_groups	mediumtext		
vicidial_manager_chats	selected_campaigns	mediumtext		
vicidial_manager_chats	allow_replies	enum		
vicidial_manager_chats_archive	manager_chat_id	int	PRI	auto_increment
vicidial_manager_chats_archive	internal_chat_type	enum		
vicidial_manager_chats_archive	chat_start_date	datetime		
vicidial_manager_chats_archive	manager	varchar		
vicidial_manager_chats_archive	selected_agents	mediumtext		
vicidial_manager_chats_archive	selected_user_groups	mediumtext		
vicidial_manager_chats_archive	selected_campaigns	mediumtext		
vicidial_manager_chats_archive	allow_replies	enum		
vicidial_manual_dial_queue	mdq_id	int	PRI	auto_increment
vicidial_manual_dial_queue	user	varchar	MUL	
vicidial_manual_dial_queue	phone_number	varchar		
vicidial_manual_dial_queue	entry_time	datetime		
vicidial_manual_dial_queue	status	enum		
vicidial_manual_dial_queue	external_dial	varchar		
vicidial_monitor_calls	monitor_call_id	int	PRI	auto_increment
vicidial_monitor_calls	server_ip	varchar		
vicidial_monitor_calls	callerid	varchar	MUL	
vicidial_monitor_calls	channel	varchar		
vicidial_monitor_calls	context	varchar		
vicidial_monitor_calls	uniqueid	varchar		
vicidial_monitor_calls	monitor_time	datetime	MUL	
vicidial_monitor_calls	user_phone	varchar		
vicidial_monitor_calls	api_log	enum		
vicidial_monitor_calls	barge_listen	enum		
vicidial_monitor_calls	prepop_id	varchar		
vicidial_monitor_calls	campaigns_limit	varchar		
vicidial_monitor_calls	users_list	enum		
vicidial_monitor_log	server_ip	varchar		
vicidial_monitor_log	callerid	varchar		
vicidial_monitor_log	channel	varchar		
vicidial_monitor_log	context	varchar		
vicidial_monitor_log	uniqueid	varchar		
vicidial_monitor_log	monitor_time	datetime	MUL	
vicidial_monitor_log	user	varchar	MUL	
vicidial_monitor_log	campaign_id	varchar	MUL	
vicidial_music_on_hold	moh_id	varchar	PRI	
vicidial_music_on_hold	moh_name	varchar		
vicidial_music_on_hold	active	enum		
vicidial_music_on_hold	random	enum		
vicidial_music_on_hold	remove	enum		
vicidial_music_on_hold	user_group	varchar		
vicidial_music_on_hold_files	filename	varchar	PRI	
vicidial_music_on_hold_files	moh_id	varchar	PRI	
vicidial_music_on_hold_files	rank	smallint		
vicidial_nanpa_filter_log	output_code	varchar	PRI	
vicidial_nanpa_filter_log	status	varchar		
vicidial_nanpa_filter_log	server_ip	varchar		
vicidial_nanpa_filter_log	list_id	text		
vicidial_nanpa_filter_log	start_time	datetime	MUL	
vicidial_nanpa_filter_log	update_time	datetime		
vicidial_nanpa_filter_log	user	varchar		
vicidial_nanpa_filter_log	leads_count	bigint		
vicidial_nanpa_filter_log	filter_count	bigint		
vicidial_nanpa_filter_log	status_line	varchar		
vicidial_nanpa_filter_log	script_output	text		
vicidial_nanpa_prefix_codes	areacode	char	MUL	
vicidial_nanpa_prefix_codes	prefix	char		
vicidial_nanpa_prefix_codes	GMT_offset	varchar		
vicidial_nanpa_prefix_codes	DST	enum		
vicidial_nanpa_prefix_codes	latitude	varchar		
vicidial_nanpa_prefix_codes	longitude	varchar		
vicidial_nanpa_prefix_codes	city	varchar		
vicidial_nanpa_prefix_codes	state	varchar		
vicidial_nanpa_prefix_codes	postal_code	varchar		
vicidial_nanpa_prefix_codes	country	varchar		
vicidial_nanpa_prefix_codes	lata_type	varchar		
vicidial_outbound_ivr_log	uniqueid	varchar		
vicidial_outbound_ivr_log	caller_code	varchar		
vicidial_outbound_ivr_log	event_date	datetime	MUL	
vicidial_outbound_ivr_log	campaign_id	varchar	MUL	
vicidial_outbound_ivr_log	lead_id	int	MUL	
vicidial_outbound_ivr_log	menu_id	varchar		
vicidial_outbound_ivr_log	menu_action	varchar		
vicidial_outbound_ivr_log_archive	uniqueid	varchar		
vicidial_outbound_ivr_log_archive	caller_code	varchar		
vicidial_outbound_ivr_log_archive	event_date	datetime	MUL	
vicidial_outbound_ivr_log_archive	campaign_id	varchar	MUL	
vicidial_outbound_ivr_log_archive	lead_id	int	MUL	
vicidial_outbound_ivr_log_archive	menu_id	varchar		
vicidial_outbound_ivr_log_archive	menu_action	varchar		
vicidial_override_ids	id_table	varchar	PRI	
vicidial_override_ids	active	enum		
vicidial_override_ids	value	int		
vicidial_pause_codes	pause_code	varchar		
vicidial_pause_codes	pause_code_name	varchar		
vicidial_pause_codes	billable	enum		
vicidial_pause_codes	campaign_id	varchar	MUL	
vicidial_pause_codes	time_limit	smallint		
vicidial_pause_codes	require_mgr_approval	enum		
vicidial_peer_event_log	peer_event_id	int	PRI	auto_increment
vicidial_peer_event_log	event_type	enum		
vicidial_peer_event_log	event_date	datetime	MUL	
vicidial_peer_event_log	channel	varchar	MUL	
vicidial_peer_event_log	server_ip	varchar		
vicidial_peer_event_log	host_ip	varchar		
vicidial_peer_event_log	port	smallint		
vicidial_peer_event_log	channel_type	enum		
vicidial_peer_event_log	peer	varchar	MUL	
vicidial_peer_event_log	data	varchar		
vicidial_peer_event_log_archive	peer_event_id	int	PRI	
vicidial_peer_event_log_archive	event_type	enum		
vicidial_peer_event_log_archive	event_date	datetime	MUL	
vicidial_peer_event_log_archive	channel	varchar	MUL	
vicidial_peer_event_log_archive	server_ip	varchar		
vicidial_peer_event_log_archive	host_ip	varchar		
vicidial_peer_event_log_archive	port	smallint		
vicidial_peer_event_log_archive	channel_type	enum		
vicidial_peer_event_log_archive	peer	varchar	MUL	
vicidial_peer_event_log_archive	data	varchar		
vicidial_pending_ar	ar_id	int	PRI	auto_increment
vicidial_pending_ar	report_id	varchar		
vicidial_pending_ar	start_datetime	datetime		
vicidial_pending_ar	php_script	varchar		
vicidial_pending_ar	user	varchar	MUL	
vicidial_pending_ar	status	enum		
vicidial_pending_ar	notes	text		
vicidial_phone_codes	country_code	smallint	MUL	
vicidial_phone_codes	country	char		
vicidial_phone_codes	areacode	char		
vicidial_phone_codes	state	varchar		
vicidial_phone_codes	GMT_offset	varchar		
vicidial_phone_codes	DST	enum		
vicidial_phone_codes	DST_range	varchar		
vicidial_phone_codes	geographic_description	varchar		
vicidial_phone_codes	tz_code	varchar		
vicidial_phone_codes	php_tz	varchar		
vicidial_phone_number_call_daily_counts	phone_number	varchar	PRI	
vicidial_phone_number_call_daily_counts	called_count	tinyint		
vicidial_phone_number_call_daily_counts	modify_date	datetime		
vicidial_postal_codes	postal_code	varchar		
vicidial_postal_codes	state	varchar		
vicidial_postal_codes	GMT_offset	varchar		
vicidial_postal_codes	DST	enum		
vicidial_postal_codes	DST_range	varchar		
vicidial_postal_codes	country	char		
vicidial_postal_codes	country_code	smallint	MUL	
vicidial_postal_codes_cities	postal_code	varchar	MUL	
vicidial_postal_codes_cities	state	varchar		
vicidial_postal_codes_cities	city	varchar		
vicidial_postal_codes_cities	county	varchar		
vicidial_postal_codes_cities	latitude	varchar		
vicidial_postal_codes_cities	longitude	varchar		
vicidial_postal_codes_cities	areacode	char		
vicidial_postal_codes_cities	country_code	smallint		
vicidial_postal_codes_cities	country	char		
vicidial_process_log	serial_id	varchar	MUL	
vicidial_process_log	run_time	datetime	MUL	
vicidial_process_log	run_sec	int		
vicidial_process_log	server_ip	varchar		
vicidial_process_log	script	varchar		
vicidial_process_log	process	varchar		
vicidial_process_log	output_lines	mediumtext		
vicidial_process_trigger_log	trigger_id	varchar	MUL	
vicidial_process_trigger_log	server_ip	varchar		
vicidial_process_trigger_log	trigger_time	datetime	MUL	
vicidial_process_trigger_log	user	varchar		
vicidial_process_trigger_log	trigger_lines	text		
vicidial_process_trigger_log	trigger_results	mediumtext		
vicidial_process_triggers	trigger_id	varchar	PRI	
vicidial_process_triggers	trigger_name	varchar		
vicidial_process_triggers	server_ip	varchar		
vicidial_process_triggers	trigger_time	datetime		
vicidial_process_triggers	trigger_run	enum		
vicidial_process_triggers	user	varchar		
vicidial_process_triggers	trigger_lines	text		
vicidial_qc_agent_log	qc_agent_log_id	int	PRI	auto_increment
vicidial_qc_agent_log	qc_user	varchar		
vicidial_qc_agent_log	qc_user_group	varchar		
vicidial_qc_agent_log	qc_user_ip	varchar		
vicidial_qc_agent_log	lead_user	varchar		
vicidial_qc_agent_log	web_server_ip	varchar		
vicidial_qc_agent_log	view_datetime	datetime		
vicidial_qc_agent_log	save_datetime	datetime		
vicidial_qc_agent_log	view_epoch	int	MUL	
vicidial_qc_agent_log	save_epoch	int		
vicidial_qc_agent_log	elapsed_seconds	smallint		
vicidial_qc_agent_log	lead_id	int		
vicidial_qc_agent_log	list_id	bigint		
vicidial_qc_agent_log	campaign_id	varchar		
vicidial_qc_agent_log	old_status	varchar		
vicidial_qc_agent_log	new_status	varchar		
vicidial_qc_agent_log	details	text		
vicidial_qc_agent_log	processed	enum		
vicidial_qc_agent_log	qc_log_id	int		
vicidial_qc_codes	code	varchar	PRI	
vicidial_qc_codes	code_name	varchar		
vicidial_qc_codes	qc_result_type	enum		
vicidial_queue_groups	queue_group	varchar		
vicidial_queue_groups	queue_group_name	varchar		
vicidial_queue_groups	included_campaigns	text		
vicidial_queue_groups	included_inbound_groups	text		
vicidial_queue_groups	user_group	varchar		
vicidial_queue_groups	active	enum		
vicidial_recent_ascb_calls	call_date	datetime	MUL	
vicidial_recent_ascb_calls	callback_date	datetime		
vicidial_recent_ascb_calls	callback_id	int		
vicidial_recent_ascb_calls	caller_code	varchar	UNI	
vicidial_recent_ascb_calls	lead_id	int	MUL	
vicidial_recent_ascb_calls	server_ip	varchar		
vicidial_recent_ascb_calls	orig_status	varchar		
vicidial_recent_ascb_calls	reschedule	varchar		
vicidial_recent_ascb_calls	list_id	bigint		
vicidial_recent_ascb_calls	rescheduled	enum		
vicidial_recent_ascb_calls_archive	call_date	datetime	MUL	
vicidial_recent_ascb_calls_archive	callback_date	datetime		
vicidial_recent_ascb_calls_archive	callback_id	int		
vicidial_recent_ascb_calls_archive	caller_code	varchar	UNI	
vicidial_recent_ascb_calls_archive	lead_id	int	MUL	
vicidial_recent_ascb_calls_archive	server_ip	varchar		
vicidial_recent_ascb_calls_archive	orig_status	varchar		
vicidial_recent_ascb_calls_archive	reschedule	varchar		
vicidial_recent_ascb_calls_archive	list_id	bigint		
vicidial_recent_ascb_calls_archive	rescheduled	enum		
vicidial_recording_access_log	recording_access_log_id	int	PRI	auto_increment
vicidial_recording_access_log	recording_id	int	MUL	
vicidial_recording_access_log	lead_id	int	MUL	
vicidial_recording_access_log	user	varchar		
vicidial_recording_access_log	access_datetime	datetime		
vicidial_recording_access_log	access_result	enum		
vicidial_recording_access_log	ip	varchar		
vicidial_remote_agent_log	uniqueid	varchar		
vicidial_remote_agent_log	callerid	varchar		
vicidial_remote_agent_log	ra_user	varchar	MUL	
vicidial_remote_agent_log	user	varchar		
vicidial_remote_agent_log	call_time	datetime	MUL	
vicidial_remote_agent_log	extension	varchar	MUL	
vicidial_remote_agent_log	lead_id	int		
vicidial_remote_agent_log	phone_number	varchar	MUL	
vicidial_remote_agent_log	campaign_id	varchar		
vicidial_remote_agent_log	processed	enum		
vicidial_remote_agent_log	comment	varchar		
vicidial_remote_agents	remote_agent_id	int	PRI	auto_increment
vicidial_remote_agents	user_start	varchar		
vicidial_remote_agents	number_of_lines	tinyint		
vicidial_remote_agents	server_ip	varchar		
vicidial_remote_agents	conf_exten	varchar		
vicidial_remote_agents	status	enum		
vicidial_remote_agents	campaign_id	varchar		
vicidial_remote_agents	closer_campaigns	text		
vicidial_remote_agents	extension_group	varchar		
vicidial_remote_agents	extension_group_order	varchar		
vicidial_remote_agents	on_hook_agent	enum		
vicidial_remote_agents	on_hook_ring_time	smallint		
vicidial_report_log	report_log_id	int	PRI	auto_increment
vicidial_report_log	event_date	datetime		
vicidial_report_log	user	varchar	MUL	
vicidial_report_log	ip_address	varchar		
vicidial_report_log	report_name	varchar	MUL	
vicidial_report_log	browser	text		
vicidial_report_log	referer	text		
vicidial_report_log	notes	text		
vicidial_report_log	url	text		
vicidial_report_log	run_time	varchar		
vicidial_report_log	webserver	smallint		
vicidial_rt_monitor_log	manager_user	varchar	MUL	
vicidial_rt_monitor_log	manager_server_ip	varchar		
vicidial_rt_monitor_log	manager_phone	varchar		
vicidial_rt_monitor_log	manager_ip	varchar		
vicidial_rt_monitor_log	agent_user	varchar	MUL	
vicidial_rt_monitor_log	agent_server_ip	varchar		
vicidial_rt_monitor_log	agent_status	varchar		
vicidial_rt_monitor_log	agent_session	varchar		
vicidial_rt_monitor_log	lead_id	int		
vicidial_rt_monitor_log	campaign_id	varchar		
vicidial_rt_monitor_log	caller_code	varchar	UNI	
vicidial_rt_monitor_log	monitor_start_time	datetime	MUL	
vicidial_rt_monitor_log	monitor_end_time	datetime		
vicidial_rt_monitor_log	monitor_sec	int		
vicidial_rt_monitor_log	monitor_type	enum		
vicidial_rt_monitor_log_archive	manager_user	varchar	MUL	
vicidial_rt_monitor_log_archive	manager_server_ip	varchar		
vicidial_rt_monitor_log_archive	manager_phone	varchar		
vicidial_rt_monitor_log_archive	manager_ip	varchar		
vicidial_rt_monitor_log_archive	agent_user	varchar	MUL	
vicidial_rt_monitor_log_archive	agent_server_ip	varchar		
vicidial_rt_monitor_log_archive	agent_status	varchar		
vicidial_rt_monitor_log_archive	agent_session	varchar		
vicidial_rt_monitor_log_archive	lead_id	int		
vicidial_rt_monitor_log_archive	campaign_id	varchar		
vicidial_rt_monitor_log_archive	caller_code	varchar	UNI	
vicidial_rt_monitor_log_archive	monitor_start_time	datetime	MUL	
vicidial_rt_monitor_log_archive	monitor_end_time	datetime		
vicidial_rt_monitor_log_archive	monitor_sec	int		
vicidial_rt_monitor_log_archive	monitor_type	enum		
vicidial_screen_colors	colors_id	varchar	PRI	
vicidial_screen_colors	colors_name	varchar		
vicidial_screen_colors	active	enum		
vicidial_screen_colors	menu_background	varchar		
vicidial_screen_colors	frame_background	varchar		
vicidial_screen_colors	std_row1_background	varchar		
vicidial_screen_colors	std_row2_background	varchar		
vicidial_screen_colors	std_row3_background	varchar		
vicidial_screen_colors	std_row4_background	varchar		
vicidial_screen_colors	std_row5_background	varchar		
vicidial_screen_colors	alt_row1_background	varchar		
vicidial_screen_colors	alt_row2_background	varchar		
vicidial_screen_colors	alt_row3_background	varchar		
vicidial_screen_colors	user_group	varchar		
vicidial_screen_colors	web_logo	varchar		
vicidial_screen_colors	button_color	varchar		
vicidial_screen_labels	label_id	varchar	PRI	
vicidial_screen_labels	label_name	varchar		
vicidial_screen_labels	active	enum		
vicidial_screen_labels	label_hide_field_logs	varchar		
vicidial_screen_labels	label_title	varchar		
vicidial_screen_labels	label_first_name	varchar		
vicidial_screen_labels	label_middle_initial	varchar		
vicidial_screen_labels	label_last_name	varchar		
vicidial_screen_labels	label_address1	varchar		
vicidial_screen_labels	label_address2	varchar		
vicidial_screen_labels	label_address3	varchar		
vicidial_screen_labels	label_city	varchar		
vicidial_screen_labels	label_state	varchar		
vicidial_screen_labels	label_province	varchar		
vicidial_screen_labels	label_postal_code	varchar		
vicidial_screen_labels	label_vendor_lead_code	varchar		
vicidial_screen_labels	label_gender	varchar		
vicidial_screen_labels	label_phone_number	varchar		
vicidial_screen_labels	label_phone_code	varchar		
vicidial_screen_labels	label_alt_phone	varchar		
vicidial_screen_labels	label_security_phrase	varchar		
vicidial_screen_labels	label_email	varchar		
vicidial_screen_labels	label_comments	varchar		
vicidial_screen_labels	user_group	varchar		
vicidial_screen_labels	label_lead_id	varchar		
vicidial_screen_labels	label_list_id	varchar		
vicidial_screen_labels	label_entry_date	varchar		
vicidial_screen_labels	label_gmt_offset_now	varchar		
vicidial_screen_labels	label_source_id	varchar		
vicidial_screen_labels	label_called_since_last_reset	varchar		
vicidial_screen_labels	label_status	varchar		
vicidial_screen_labels	label_user	varchar		
vicidial_screen_labels	label_date_of_birth	varchar		
vicidial_screen_labels	label_country_code	varchar		
vicidial_screen_labels	label_last_local_call_time	varchar		
vicidial_screen_labels	label_called_count	varchar		
vicidial_screen_labels	label_rank	varchar		
vicidial_screen_labels	label_owner	varchar		
vicidial_screen_labels	label_entry_list_id	varchar		
vicidial_scripts	script_id	varchar	PRI	
vicidial_scripts	script_name	varchar		
vicidial_scripts	script_comments	varchar		
vicidial_scripts	script_text	text		
vicidial_scripts	active	enum		
vicidial_scripts	user_group	varchar		
vicidial_scripts	script_color	varchar		
vicidial_scripts	modify_stamp	timestamp		on update current_timestamp()
vicidial_security_event_log	event_id	int	PRI	auto_increment
vicidial_security_event_log	server_ip	varchar	MUL	
vicidial_security_event_log	event	varchar	MUL	
vicidial_security_event_log	event_time	datetime	MUL	
vicidial_security_event_log	severity	enum		
vicidial_security_event_log	service	varchar		
vicidial_security_event_log	event_version	varchar		
vicidial_security_event_log	account_id	varchar		
vicidial_security_event_log	session_id	varchar		
vicidial_security_event_log	local_address	varchar		
vicidial_security_event_log	local_port	smallint		
vicidial_security_event_log	remote_address	varchar	MUL	
vicidial_security_event_log	remote_port	smallint		
vicidial_security_event_log	module	varchar		
vicidial_security_event_log	session_time	datetime		
vicidial_security_event_log	optional_one	varchar		
vicidial_security_event_log	optional_two	varchar		
vicidial_security_event_log	optional_three	varchar		
vicidial_server_carriers	carrier_id	varchar	PRI	
vicidial_server_carriers	carrier_name	varchar		
vicidial_server_carriers	registration_string	varchar		
vicidial_server_carriers	template_id	varchar		
vicidial_server_carriers	account_entry	text		
vicidial_server_carriers	protocol	enum		
vicidial_server_carriers	globals_string	varchar		
vicidial_server_carriers	dialplan_entry	text		
vicidial_server_carriers	server_ip	varchar	MUL	
vicidial_server_carriers	active	enum		
vicidial_server_carriers	carrier_description	varchar		
vicidial_server_carriers	user_group	varchar		
vicidial_server_trunks	server_ip	varchar	MUL	
vicidial_server_trunks	campaign_id	varchar	MUL	
vicidial_server_trunks	dedicated_trunks	smallint		
vicidial_server_trunks	trunk_restriction	enum		
vicidial_session_data	session_name	varchar	PRI	
vicidial_session_data	user	varchar		
vicidial_session_data	campaign_id	varchar		
vicidial_session_data	server_ip	varchar		
vicidial_session_data	conf_exten	varchar		
vicidial_session_data	extension	varchar		
vicidial_session_data	login_time	datetime		
vicidial_session_data	webphone_url	text		
vicidial_session_data	agent_login_call	text		
vicidial_sessions_recent	lead_id	int	MUL	
vicidial_sessions_recent	server_ip	varchar		
vicidial_sessions_recent	call_date	datetime	MUL	
vicidial_sessions_recent	user	varchar		
vicidial_sessions_recent	campaign_id	varchar		
vicidial_sessions_recent	conf_exten	varchar		
vicidial_sessions_recent	call_type	varchar		
vicidial_sessions_recent_archive	lead_id	int	MUL	
vicidial_sessions_recent_archive	server_ip	varchar		
vicidial_sessions_recent_archive	call_date	datetime	MUL	
vicidial_sessions_recent_archive	user	varchar		
vicidial_sessions_recent_archive	campaign_id	varchar		
vicidial_sessions_recent_archive	conf_exten	varchar		
vicidial_sessions_recent_archive	call_type	varchar		
vicidial_settings_containers	container_id	varchar	PRI	
vicidial_settings_containers	container_notes	varchar		
vicidial_settings_containers	container_type	varchar		
vicidial_settings_containers	user_group	varchar		
vicidial_settings_containers	container_entry	mediumtext		
vicidial_settings_containers	modify_stamp	timestamp		on update current_timestamp()
vicidial_shared_drops	callerid	varchar	MUL	
vicidial_shared_drops	server_ip	varchar		
vicidial_shared_drops	campaign_id	varchar		
vicidial_shared_drops	status	enum		
vicidial_shared_drops	lead_id	int		
vicidial_shared_drops	uniqueid	varchar		
vicidial_shared_drops	channel	varchar		
vicidial_shared_drops	phone_code	varchar		
vicidial_shared_drops	phone_number	varchar		
vicidial_shared_drops	call_time	datetime	MUL	
vicidial_shared_drops	call_type	enum		
vicidial_shared_drops	stage	varchar		
vicidial_shared_drops	last_update_time	datetime		
vicidial_shared_drops	alt_dial	varchar		
vicidial_shared_drops	drop_time	datetime	MUL	
vicidial_shared_log	campaign_id	varchar	MUL	
vicidial_shared_log	server_ip	varchar		
vicidial_shared_log	log_time	datetime	MUL	
vicidial_shared_log	total_agents	smallint		
vicidial_shared_log	total_calls	smallint		
vicidial_shared_log	debug_output	text		
vicidial_shared_log	adapt_output	text		
vicidial_shifts	shift_id	varchar	MUL	
vicidial_shifts	shift_name	varchar		
vicidial_shifts	shift_start_time	varchar		
vicidial_shifts	shift_length	varchar		
vicidial_shifts	shift_weekdays	varchar		
vicidial_shifts	report_option	enum		
vicidial_shifts	user_group	varchar		
vicidial_shifts	report_rank	smallint		
vicidial_shifts	modify_stamp	timestamp		on update current_timestamp()
vicidial_sip_action_log	call_date	datetime	MUL	
vicidial_sip_action_log	caller_code	varchar	MUL	
vicidial_sip_action_log	lead_id	int		
vicidial_sip_action_log	phone_number	varchar		
vicidial_sip_action_log	user	varchar		
vicidial_sip_action_log	result	varchar	MUL	
vicidial_sip_action_log_archive	call_date	datetime	MUL	
vicidial_sip_action_log_archive	caller_code	varchar	MUL	
vicidial_sip_action_log_archive	lead_id	int		
vicidial_sip_action_log_archive	phone_number	varchar		
vicidial_sip_action_log_archive	user	varchar		
vicidial_sip_action_log_archive	result	varchar	MUL	
vicidial_sip_event_archive_details	wday	tinyint	PRI	
vicidial_sip_event_archive_details	start_event_date	datetime		
vicidial_sip_event_archive_details	end_event_date	datetime		
vicidial_sip_event_archive_details	record_count	int		
vicidial_sip_event_log	sip_event_id	int	PRI	auto_increment
vicidial_sip_event_log	caller_code	varchar	MUL	
vicidial_sip_event_log	channel	varchar		
vicidial_sip_event_log	server_ip	varchar		
vicidial_sip_event_log	uniqueid	varchar		
vicidial_sip_event_log	sip_call_id	varchar		
vicidial_sip_event_log	event_date	datetime	MUL	
vicidial_sip_event_log	sip_event	varchar		
vicidial_sip_event_log_0	sip_event_id	int	PRI	
vicidial_sip_event_log_0	caller_code	varchar	MUL	
vicidial_sip_event_log_0	channel	varchar		
vicidial_sip_event_log_0	server_ip	varchar		
vicidial_sip_event_log_0	uniqueid	varchar		
vicidial_sip_event_log_0	sip_call_id	varchar		
vicidial_sip_event_log_0	event_date	datetime	MUL	
vicidial_sip_event_log_0	sip_event	varchar		
vicidial_sip_event_log_1	sip_event_id	int	PRI	
vicidial_sip_event_log_1	caller_code	varchar	MUL	
vicidial_sip_event_log_1	channel	varchar		
vicidial_sip_event_log_1	server_ip	varchar		
vicidial_sip_event_log_1	uniqueid	varchar		
vicidial_sip_event_log_1	sip_call_id	varchar		
vicidial_sip_event_log_1	event_date	datetime	MUL	
vicidial_sip_event_log_1	sip_event	varchar		
vicidial_sip_event_log_2	sip_event_id	int	PRI	
vicidial_sip_event_log_2	caller_code	varchar	MUL	
vicidial_sip_event_log_2	channel	varchar		
vicidial_sip_event_log_2	server_ip	varchar		
vicidial_sip_event_log_2	uniqueid	varchar		
vicidial_sip_event_log_2	sip_call_id	varchar		
vicidial_sip_event_log_2	event_date	datetime	MUL	
vicidial_sip_event_log_2	sip_event	varchar		
vicidial_sip_event_log_3	sip_event_id	int	PRI	
vicidial_sip_event_log_3	caller_code	varchar	MUL	
vicidial_sip_event_log_3	channel	varchar		
vicidial_sip_event_log_3	server_ip	varchar		
vicidial_sip_event_log_3	uniqueid	varchar		
vicidial_sip_event_log_3	sip_call_id	varchar		
vicidial_sip_event_log_3	event_date	datetime	MUL	
vicidial_sip_event_log_3	sip_event	varchar		
vicidial_sip_event_log_4	sip_event_id	int	PRI	
vicidial_sip_event_log_4	caller_code	varchar	MUL	
vicidial_sip_event_log_4	channel	varchar		
vicidial_sip_event_log_4	server_ip	varchar		
vicidial_sip_event_log_4	uniqueid	varchar		
vicidial_sip_event_log_4	sip_call_id	varchar		
vicidial_sip_event_log_4	event_date	datetime	MUL	
vicidial_sip_event_log_4	sip_event	varchar		
vicidial_sip_event_log_5	sip_event_id	int	PRI	
vicidial_sip_event_log_5	caller_code	varchar	MUL	
vicidial_sip_event_log_5	channel	varchar		
vicidial_sip_event_log_5	server_ip	varchar		
vicidial_sip_event_log_5	uniqueid	varchar		
vicidial_sip_event_log_5	sip_call_id	varchar		
vicidial_sip_event_log_5	event_date	datetime	MUL	
vicidial_sip_event_log_5	sip_event	varchar		
vicidial_sip_event_log_6	sip_event_id	int	PRI	
vicidial_sip_event_log_6	caller_code	varchar	MUL	
vicidial_sip_event_log_6	channel	varchar		
vicidial_sip_event_log_6	server_ip	varchar		
vicidial_sip_event_log_6	uniqueid	varchar		
vicidial_sip_event_log_6	sip_call_id	varchar		
vicidial_sip_event_log_6	event_date	datetime	MUL	
vicidial_sip_event_log_6	sip_event	varchar		
vicidial_sip_event_recent	caller_code	varchar	MUL	
vicidial_sip_event_recent	channel	varchar		
vicidial_sip_event_recent	server_ip	varchar		
vicidial_sip_event_recent	uniqueid	varchar		
vicidial_sip_event_recent	invite_date	datetime	MUL	
vicidial_sip_event_recent	first_100_date	datetime		
vicidial_sip_event_recent	first_180_date	datetime		
vicidial_sip_event_recent	first_183_date	datetime		
vicidial_sip_event_recent	last_100_date	datetime		
vicidial_sip_event_recent	last_180_date	datetime		
vicidial_sip_event_recent	last_183_date	datetime		
vicidial_sip_event_recent	200_date	datetime		
vicidial_sip_event_recent	error_date	datetime		
vicidial_sip_event_recent	processed	enum	MUL	
vicidial_state_call_times	state_call_time_id	varchar	PRI	
vicidial_state_call_times	state_call_time_state	varchar		
vicidial_state_call_times	state_call_time_name	varchar		
vicidial_state_call_times	state_call_time_comments	varchar		
vicidial_state_call_times	sct_default_start	smallint		
vicidial_state_call_times	sct_default_stop	smallint		
vicidial_state_call_times	sct_sunday_start	smallint		
vicidial_state_call_times	sct_sunday_stop	smallint		
vicidial_state_call_times	sct_monday_start	smallint		
vicidial_state_call_times	sct_monday_stop	smallint		
vicidial_state_call_times	sct_tuesday_start	smallint		
vicidial_state_call_times	sct_tuesday_stop	smallint		
vicidial_state_call_times	sct_wednesday_start	smallint		
vicidial_state_call_times	sct_wednesday_stop	smallint		
vicidial_state_call_times	sct_thursday_start	smallint		
